ID,Ring,Early Trophozoite,Late Trophozoite,Schizont,Gametocyte II,Gametocyte V,Ookinete
PF3D7_0519900,3.7045,5.5272,8.7088,3.1663,3.2754,20.6405,26.5994
PF3D7_0520000,671.93,1076.9666,646.9217,322.7864,668.505,171.425,309.2821
PF3D7_0520100,17.3734,16.2619,13.2301,3.0485,7.2587,9.7805,6.5965
PF3D7_0520200,5.6331,14.3132,19.492,3.5089,2.5733,6.2032,24.0538
PF3D7_0520300,125.8011,106.992,73.3232,11.3042,143.4551,98.1795,58.2972
PF3D7_0520400,3.2261,5.426,24.7054,5.8392,4.491,16.691,3.0885
PF3D7_0520500,16.2232,8.8384,22.4028,22.9962,3.0645,16.8314,2.9992
PF3D7_0520600,87.3312,58.5613,38.3665,7.0436,92.7202,28.5108,21.3375
PF3D7_0520700,8.8863,12.3612,6.5832,1.3062,2.7821,15.2447,0.9566
PF3D7_0520800,7.1285,9.5689,18.754,3.7185,1.4448,4.6856,5.6736
PF3D7_0520900,136.4295,148.8358,871.4831,295.3396,21.6122,11.4439,41.7796
PF3D7_0521000,31.1086,25.4627,15.5385,0.755,6.2154,40.7171,62.9026
PF3D7_0521100,1.3672,0.2077,0.6826,0.4491,0.9122,3.3856,0.6108
PF3D7_0521200,3.0671,0.723,5.0024,0,5.3481,27.4997,24.0985
PF3D7_0521300,16.7775,7.8741,10.3729,1.674,3.8944,27.679,14.5526
PF3D7_0521400,2.4721,5.3048,12.424,2.4362,1.823,9.1254,6.627
PF3D7_0521500,6.4886,9.6405,15.6262,4.0151,1.4272,7.8132,5.7341
PF3D7_0521600,3.9459,1.9073,2.2622,0,11.715,58.6284,19.232
PF3D7_0521700,8.0584,4.0806,6.4503,1.6289,1.8284,3.1851,3.3233
PF3D7_0521800,4.9786,0.7064,5.8224,2.9267,8.1267,9.653,5.133
PF3D7_0521900,4.6825,0.5506,1.4209,0.3861,5.0981,21.032,14.9682
PF3D7_0522000,8.699,26.1856,20.5727,2.7213,265.762,416.7682,47.5014
PF3D7_0522100,2.4594,0.6227,11.7404,9.361,4.654,26.4334,17.7028
PF3D7_0522200,63.0492,16.2648,30.7125,10.0482,111.537,180.6172,23.9168
PF3D7_0522300,59.8492,97.4558,48.6762,12.1126,40.6557,27.3772,8.4795
PF3D7_0522400,2.9046,0.5537,13.2141,10.4201,5.1708,31.1979,10.6723
PF3D7_0522500,3.3337,3.007,62.2519,23.4659,142.4568,94.4214,58.6463
PF3D7_0522600,4.1697,7.5359,40.0686,77.526,6.5134,12.818,30.8349
PF3D7_0522700,3.9096,1.7818,10.9412,4.4031,3.2949,83.322,99.5638
PF3D7_0522800,40.9088,49.6461,26.8742,9.9294,49.7839,53.4898,179.6185
PF3D7_0522900,4.6603,1.4125,3.5148,0.6308,3.2573,27.6932,349.5581
PF3D7_0523000,205.1496,206.5475,107.4996,19.0421,10.3258,29.8091,87.0353
PF3D7_0523100,27.0563,43.2765,77.5738,29.8489,11.0313,7.7307,13.9477
PF3D7_0523200,5.2415,9.9053,8.0896,5.0674,3.8586,15.3937,2.9624
PF3D7_0523300,18.5933,36.9217,147.4116,80.0215,1226.7449,275.0241,89.0034
PF3D7_0523400,9.9044,25.5394,59.8946,18.8968,6.3154,18.3949,172.9266
PF3D7_0523500,3.0522,2.5502,10.5871,0,149.8428,162.695,24.5462
PF3D7_0523600,4.0149,6.7346,70.2901,70.1806,132.1761,34.4871,22.422
PF3D7_0523700,2.8661,2.141,2.0166,0.8669,1.9713,14.7153,5.3971
PF3D7_0523800,20.3696,2.8166,15.7373,4.7197,6.8497,28.1611,15.6594
PF3D7_0523900,33.2609,13.4742,27.6992,24.4925,84.6341,76.6624,66.2988
PF3D7_0524000,296.6022,159.6401,245.7012,58.05,3.8483,13.6263,76.7614
PF3D7_0524100,40.0546,7.0962,8.8641,3.0714,7.2488,43.1955,24.3686
PF3D7_0524200,6.0612,0.5115,10.7951,8.8489,74.2596,35.4392,12.0355
PF3D7_0524300,21.8864,14.6763,20.3536,3.8514,5.1337,18.4981,10.313
PF3D7_0524400,40.5003,90.4841,90.9846,28.9092,15.6242,16.4209,33.1306
PF3D7_0524500,24.4133,10.231,29.1999,8.6909,23.6495,44.5596,11.2833
PF3D7_0524600,9.171,3.6879,51.352,22.0243,52.7119,190.9929,57.8453
PF3D7_0524700,74.516,113.7003,77.1153,15.7122,495.9048,128.9441,79.1962
PF3D7_0524800,6.0558,5.6555,7.1217,4.8915,8.785,34.4326,2.6612
PF3D7_0524900,71.2105,55.3193,26.7091,2.7736,13.5285,22.9681,20.2772
PF3D7_0525000,21.2231,246.1582,52.1759,5.0027,12.7908,20.8998,198.4586
PF3D7_0525100,80.5368,67.5267,218.8318,31.1063,10.9861,34.3737,269.8625
PF3D7_0525200,12.4137,7.0147,28.4088,20.4943,5.6075,16.2259,36.806
PF3D7_0525300,3.032,0.329,6.1462,3.8619,12.2442,468.5947,14.5138
PF3D7_0525400,4.9071,0.7906,20.8657,11.9322,27.8842,73.6691,20.9272
PF3D7_0525500,15.7926,10.8188,2.9137,0.4204,1.2782,6.1018,2.0016
PF3D7_0525600,4.1518,12.6144,46.912,17.8127,35.8237,28.6404,27.8236
PF3D7_0525700,5.0085,6.4073,102.4479,53.4383,209.3883,35.2497,211.9899
PF3D7_0525800,8.7857,2.283,234.5699,117.1738,7.6723,15.2436,672.4518
PF3D7_0525900,1.6973,0.3683,0.8601,0,18.52,84.7774,247.0015
PF3D7_0526000,3.4494,7.3035,9.1094,1.821,7.2223,46.3662,6.357
PF3D7_0526100,3.2249,1.9983,7.9614,0.7168,18.0601,330.4519,9.1
PF3D7_0526200.1,5.9709,9.0707,42.6332,41.3523,5.0611,30.7189,24.8366
PF3D7_0526200.2,5.9827,9.0886,42.7175,41.434,5.0711,30.7796,24.8857
PF3D7_0526300,20.942,9.8705,16.1703,3.9309,16.1787,56.0478,35.9859
PF3D7_0526400,1.4418,0.511,7.3501,5.9539,22.2776,205.5666,15.46
PF3D7_0526500,46.3026,25.2853,23.0533,3.749,6.9078,14.628,18.1836
PF3D7_0526600,5.9287,3.2008,14.8396,1.8403,1.1098,3.8917,145.8397
PF3D7_0526700,11.9188,10.844,30.9752,8.7275,3.5415,16.6629,24.577
PF3D7_0526800,216.6973,113.3138,125.7779,19.3816,49.7698,44.1338,31.5974
PF3D7_0526900,320.6091,72.5297,137.4066,43.2892,60.5264,391.6546,39.0455
PF3D7_0527000,29.9542,32.9898,909.2443,763.4156,36.8091,51.0687,151.5849
PF3D7_0527100,260.4018,254.4567,845.6776,685.7922,1315.8128,186.9042,76.2055
PF3D7_0527200,45.3611,54.7797,115.3792,78.4085,7.5007,12.5836,60.0288
PF3D7_0527300,24.1874,33.199,53.6061,13.1423,21.9046,71.0278,32.7033
PF3D7_0527400,83.4314,27.6317,13.7151,2.7832,29.9919,73.6205,29.1486
PF3D7_0527500,636.1082,1523.8615,1453.7456,1941.2637,268.8168,76.592,229.6326
PF3D7_0527600,6.4097,16.6348,60.2744,22.1292,13.7463,61.1523,76.7068
PF3D7_0527700,1.4299,27.1544,19.1636,140.9162,16.5709,1.3279,0
PF3D7_0527800,6.2884,137.5651,52.5471,145.1849,3.9748,0,0
PF3D7_0527900,84.4823,47.7015,50.2064,5.4427,7.0451,6.1131,34.313
PF3D7_0528000,11.4131,17.1268,31.1608,14.8914,36.0703,217.6553,48.5033
PF3D7_0528100,68.6567,61.8981,102.1704,55.4111,10.0904,16.6425,44.6318
PF3D7_0528200,87.5946,74.8519,83.297,13.2392,24.2727,67.8058,17.1065
PF3D7_0528300,1.9603,0.5317,12.1973,8.4763,1.4013,7.2816,58.1799
PF3D7_0528400,3.5907,0.7792,46.7056,56.0862,9.3668,96.8573,333.4544
PF3D7_0528500,13.105,4.0332,22.1757,8.5883,68.91,161.7711,65.1111
PF3D7_0528600,35.1243,21.1941,9.3159,6.4697,44.9565,201.7991,109.9947
PF3D7_0528700,101.3328,85.0927,161.1027,31.0637,931.0837,503.283,125.1257
PF3D7_0528800,22.9602,16.5558,6.7301,0.1821,3.2704,24.5044,41.6099
PF3D7_0528900,17.322,2.7699,1.9165,0.4278,85.4792,1679.3907,238.2804
PF3D7_0529000,27.7401,30.9822,42.4026,13.743,3.5129,9.918,34.3305
PF3D7_0529100,3.4039,5.3147,22.8088,9.584,109.572,255.8638,22.8119
PF3D7_0529200,3.8662,2.0219,10.2426,3.0336,18.9627,35.5493,9.3445
PF3D7_0529300,3.7281,3.7757,15.3805,4.1987,5.2366,37.3898,19.9876
PF3D7_0529400.1,6.2206,20.6867,96.4998,76.4948,17.4368,37.5173,227.4439
PF3D7_0529400.2,5.9961,20.0117,91.343,75.2865,17.8284,38.9982,230.8617
PF3D7_0529500,41.5619,27.1645,54.251,13.6069,140.9251,38.4156,5.1819
PF3D7_0529600,5.7198,6.517,2.2545,16.1047,6.0257,0,0
PF3D7_0529700,1.2691,1.1246,3.4183,0.8933,1.7455,9.1993,1.89
PF3D7_0529800,3.0106,2.564,17.8217,7.9629,6.0165,16.7068,45.7329
PF3D7_0529900,126.4866,73.3557,161.4056,154.3462,187.6572,219.95,76.9114
PF3D7_0530000,5.3259,3.2363,25.4709,2.999,51.2447,98.915,252.2247
PF3D7_0530100,16.3202,7.4846,30.2218,5.2019,9.4075,51.3278,109.3718
PF3D7_0530200,4.1092,1.7116,50.3672,13.8091,7.4011,24.9881,43.5286
PF3D7_0530300,3.2703,1.0594,34.6906,64.2528,5.8012,34.4783,24.8176
PF3D7_0530400,1.9688,3.1094,4.6408,0.8781,10.9457,28.6918,2.3514
PF3D7_0530500,1.9292,0.1831,0.4888,0.194,3.956,11.0373,4.1558
PF3D7_0530600,24.6989,10.0293,8.8781,1.5307,27.6562,103.1395,36.4357
PF3D7_0530700,20.7363,25.7476,15.6889,0.9941,16.8743,43.6096,4.3023
PF3D7_0530800,7.9143,3.6276,41.737,17.2888,481.4265,1174.0119,276.1688
PF3D7_0530900,2.9646,0.4642,14.3711,30.8262,3.2328,16.1923,24.3994
PF3D7_0531000,4.6558,2.7547,11.1266,4.2775,3.3042,13.5165,11.8236
PF3D7_0531100,2.2045,0.2741,4.7969,6.57,1.4124,26.9847,6.739
PF3D7_0531200,1.7885,1.729,4.8707,1.3734,26.7218,116.7167,4.3586
PF3D7_0531300,2.2335,0.4464,10.657,6.9505,15.2324,80.3439,4.7268
PF3D7_0531400,8.1942,5.6604,4.5873,1.0867,2.3457,15.7977,1.5917
PF3D7_0531500,0.1391,2.9601,2.4138,0,1.7595,2.9727,0
PF3D7_0531600,51.9445,114.6914,73.7549,105.9315,262.5204,270.1903,225.3862
PF3D7_0531700,2.6169,3.3129,1.3753,0.8186,2.1442,2.1601,0
PF3D7_0531800,0,2.4934,1.0351,0,18.6742,1.2193,0
PF3D7_0531900,1.5736,1.5937,0.827,0,6.0787,3.8969,0
PF3D7_0532000,510.4553,744.6869,556.1907,438.1522,2046.9315,310.2232,644.1921
PF3D7_0532100,4940.2745,39189.3645,12261.7921,3760.0147,576.2374,41.5443,164.001
PF3D7_0532200,11.6497,4.308,14.0172,5.179,9.043,228.0362,4.109
PF3D7_0532300,223.991,842.1949,63.1972,1.9209,2.9469,1.8373,17.3748
PF3D7_0532400,109.7818,363.6794,95.306,12.7787,1.8709,2.4432,20.2772
PF3D7_0532500,5.419,21.2309,5.6209,0.803,1.5023,1.5891,0
PF3D7_0532600,3.8662,42.9085,21.8426,0.6047,5.8831,1.9945,0
PF3D7_0532700,2.3361,0.2801,0.2907,0,0.259,0.4567,0
PF3D7_0532800,5.1795,0.5043,1.0469,0,0.2798,0.8633,0
PF3D7_0532900,8.1808,1.2428,5.4172,0,0.2298,0.2025,0
PF3D7_0533000,5.2752,3.8528,3.9186,1.4281,0.8549,0.2826,0
PF3D7_0533100,14.0503,13.8707,41.8084,31.4805,2.9533,0.6533,6.3362
PF3D7_0600100,2.9442,0.2033,0,0,0,0.4971,0
PF3D7_0600200,6.1497,2.0189,0.5619,1.7348,0.5345,0.3365,0.3238
PF3D7_0600300,5.8928,7.5312,2.1383,2.3702,7.6861,1.4766,0
PF3D7_0600400,0.6297,0.1594,0.0206,0,0.0552,0.0974,0
PF3D7_0600500,2.612,3.6137,2.2797,0,0.3931,0.3465,0
PF3D7_0600600,2.0514,0.3595,0.311,0.6664,0.0831,0.0732,0
PF3D7_0600700,2.6842,1.5858,0.3134,1.1196,0.2094,0.4616,2.665
PF3D7_0600800,1.5638,0.4454,0.2311,0,0.1029,0.1815,2.6201
PF3D7_0600900,3.3603,0.4116,0.4272,0,0.2283,0.1006,0
PF3D7_0601000,0,0,0,0,0,0,0
PF3D7_0601100,0,0,0,0,0,0,0
PF3D7_0601200,0,1.7995,0.4668,0,0,0,9.9229
PF3D7_0601300,0,0,0,0,0,0,0
PF3D7_0601400,1.1463,0.1024,0.1063,0,0.071,0,0
PF3D7_0601500,0.0743,0.0564,0.1172,0,0.1566,0.3452,0
PF3D7_0601600,0.3637,0,0.1911,1.024,2.6822,29.385,0
PF3D7_0601700,2.8796,3.3721,4.1618,0.3378,5.9409,30.1952,3.2163
PF3D7_0601800,8.6192,3.6372,15.0992,5.3928,19.1691,4.4466,0
PF3D7_0601900,1436.0788,9153.9116,910.0902,235.4325,2673.676,283.5463,36.1533
PF3D7_0602000,3.7506,1.6909,9.2896,1.3625,5.2512,55.9285,61.2972
PF3D7_0602100,22.6393,20.9721,13.8877,0.7251,3.473,18.5837,52.817
PF3D7_0602200,18.4295,57.6661,36.8628,5.4212,16.5173,20.1791,12.9037
PF3D7_0602300,1.6569,0.7551,1.3932,0.622,6.6331,45.75,1.4805
PF3D7_0602400,13.8739,53.396,75.8865,24.9625,12.0756,5.0983,10.9385
PF3D7_0602500,9.7062,26.9172,17.18,4.6406,9.3571,2.806,3.6819
PF3D7_0602600,39.943,14.335,13.7151,3.0945,4.7727,18.3467,6.8267
PF3D7_0602700,11.1764,0.6791,2.3494,0.4195,8.1634,121.0844,32.956
PF3D7_0602800,13.23,1.6748,2.0774,0.7571,3.7393,20.9255,2.8833
PF3D7_0602900,13.1501,4.9381,21.7811,16.0163,5.4479,52.9619,36.6369
PF3D7_0603000,26.5224,13.3265,23.4984,16.1907,16.3194,84.2407,8.6511
PF3D7_0603100,1.8434,0.7584,15.1986,4.1091,5.017,52.2845,11.3248
PF3D7_0603200,3.6123,3.0798,31.847,4.1512,7.3779,10.7479,9.8808
PF3D7_0603300,11.9039,30.6035,18.6237,2.4062,1.0289,2.6076,9.8184
PF3D7_0603400,14.908,30.5002,24.3245,3.1059,4.8809,19.0829,40.977
PF3D7_0603500,5.2745,1.7341,69.1963,26.8199,26.0412,31.0694,13.7169
PF3D7_0603600,2.5116,0.502,4.481,0.2894,4.7039,35.8449,14.1744
PF3D7_0603700,2.1159,0.6548,7.3518,1.3239,2.8896,13.3178,2.1008
PF3D7_0603800,2.7044,1.2585,36.2133,45.7945,11.3561,11.5489,20.9321
PF3D7_0603900,2.5911,0.0702,2.4074,0.2605,11.2115,64.7963,34.7302
PF3D7_0604000,1.9898,1.4325,1.8277,0.3897,2.0415,8.2909,2.7829
PF3D7_0604100,3.6729,0.7208,52.4084,41.761,14.0147,6.3155,22.1411
PF3D7_0604200,2.221,14.3398,31.2238,10.4223,38.9966,5.1562,9.9229
PF3D7_0604300,6.6085,11.337,28.139,8.4806,16.9549,76.1049,8.4357
PF3D7_0604400,2.3326,0.5906,0.4597,0,76.5902,2804.3067,80.7693
PF3D7_0604500,117.8466,70.6586,61.9972,20.3778,7.6501,42.225,63.4273
PF3D7_0604600,2.0516,1.0646,2.3699,0.5147,1.3053,4.4705,7.8954
PF3D7_0604700,6.2135,7.3798,122.0113,39.7606,66.6488,42.3836,39.3695
PF3D7_0604800,1.7216,2.3943,2.16,0.0682,0.7152,5.269,3.25
PF3D7_0604900,3.2621,4.405,14.0008,4.082,71.4044,76.7416,471.2359
PF3D7_0605000,3.7472,2.4397,5.908,1.0048,10.715,12.262,408.9775
PF3D7_0605100,88.8311,57.2657,67.8137,95.5081,10.2309,25.9865,136.3353
PF3D7_0605200,11.2672,1.3844,74.1924,21.4601,121.1421,60.3162,26.6501
PF3D7_0605300,5.9959,1.3439,81.9034,34.3172,137.2042,163.5693,90.9041
PF3D7_0605400,2.8096,0.6566,8.0076,3.651,7.9688,24.485,17.3805
PF3D7_0605500,3.6055,0.5216,16.9183,9.0235,4.7629,22.5335,14.5743
PF3D7_0605600,2.9297,0.419,1.0198,0.2678,3.2468,14.4336,395.4904
PF3D7_0605700,4.3952,0.5564,3.3686,2.0625,6.3024,38.3212,351.8289
PF3D7_0605800,11.6971,7.3017,20.4531,6.9196,2.9168,8.7677,18.138
PF3D7_0605900,176.1106,8.8101,202.8348,71.6449,123.935,131.0075,199.8762
PF3D7_0606000,146.4769,47.0479,47.4874,22.651,11.6102,22.1994,39.8875
PF3D7_0606100,87.4377,70.5866,67.6582,9.7466,24.8989,23.666,96.7954
PF3D7_0606200,61.3391,33.5461,137.1514,110.5306,608.8325,339.9,62.7816
PF3D7_0606300,7.6381,1.9339,10.0354,7.965,93.8772,200.1783,15.1667
PF3D7_0606400,5.7993,1.8878,1.3062,0.7775,34.6203,594.4429,281.3072
PF3D7_0606500,60.2642,15.882,34.9901,7.3772,6.2934,15.5235,18.9641
PF3D7_0606600,68.8428,39.049,24.3976,5.0709,6.2384,28.1645,103.897
PF3D7_0606700,69.2011,33.2257,87.1315,62.9392,15.0455,26.845,44.3875
PF3D7_0606800,14.3823,4.0526,45.9914,12.083,14.2961,50.4071,52.8561
PF3D7_0606900,13.9184,21.1442,10.9721,1.3359,29.1588,147.3145,33.9183
PF3D7_0607000,174.2648,276.0321,142.0316,54.9956,14.8051,15.0327,148.7831
PF3D7_0607100,3.6782,0.5029,1.6817,0.2071,8.3698,28.1451,18.7339
PF3D7_0607200,3.9651,0.5531,22.7097,2.734,12.8725,91.3009,17.3535
PF3D7_0607300,2.6055,0.2553,5.698,1.1832,12.6616,68.8391,11.2651
PF3D7_0607400,11.0864,6.6284,26.0457,13.1348,26.3651,33.1277,22.0683
PF3D7_0607500,4.3328,4.8101,14.9237,6.9442,9.9015,31.198,8.9344
PF3D7_0607600,3.4715,0.6438,71.0896,55.2361,10.0785,8.0968,28.6752
PF3D7_0607700,2.5152,0.3264,28.1775,25.5868,7.6562,281.0685,59.2925
PF3D7_0607800,2.629,1.4487,4.6733,1.1611,3.5842,8.6166,118.8399
PF3D7_0607900,2.658,3.2732,14.6675,2.041,3.8608,29.7317,199.722
PF3D7_0608000,24.0354,25.8192,35.2788,12.7418,55.8328,58.741,97.0497
PF3D7_0608100,17.4111,16.2018,31.5769,6.9608,5.7631,20.418,96.5892
PF3D7_0608200,2.6595,4.882,9.2599,3.12,3.2687,7.6149,71.2934
PF3D7_0608300,2.3326,4.3558,4.6738,1.3683,2.739,20.2177,8.7934
PF3D7_0608310,9.8103,6.3456,8.3378,0.8631,9.5275,25.195,30.8179
PF3D7_0608400,12.0322,3.9521,37.6846,1.8312,116.137,473.8124,222.2922
PF3D7_0608500,36.123,46.701,188.6413,67.2508,31.531,27.5201,106.7135
PF3D7_0608600,3.9206,6.1422,10.8175,1.3798,29.5578,398.6695,147.7958
PF3D7_0608700,82.1289,111.6973,124.4951,32.5967,16.509,12.7704,169.7478
PF3D7_0608800,127.0265,2248.0434,2889.1036,413.5999,320.0186,361.0408,505.7109
PF3D7_0608900,2.8297,3.1313,11.5394,7.4756,5.631,16.9022,6.0872
PF3D7_0609000,42.5304,64.332,52.595,28.3691,14.2936,40.2919,21.2547
PF3D7_0609100,143.4489,69.7201,70.6769,24.015,117.118,281.2696,252.0259
PF3D7_0609200,10.0057,6.806,4.297,3.1535,8.6529,23.2981,11.0089
PF3D7_0609300,2.7822,2.1936,12.1326,1.4874,3.1536,45.296,114.2342
PF3D7_0609400,5.3576,11.1147,6.9484,2.433,5.4014,34.2916,10.0379
PF3D7_0609500,2.6716,0.3464,1.618,1.3759,2.8144,12.1624,1.7467
PF3D7_0609600,2.517,0.168,1.7879,0.3115,1.486,16.2845,87.4921
PF3D7_0609700,107.1506,34.1843,24.243,27.0937,14.3004,20.4202,262.6134
PF3D7_0609800,19.9008,4.5441,178.8262,604.3221,52.0912,62.4703,137.4587
PF3D7_0609900,21.2259,7.3082,20.2668,32.2845,9.4276,11.6727,4.6221
PF3D7_0610000,4.6542,2.2726,31.1866,9.3602,15.4098,31.5919,43.0731
PF3D7_0610100,44.9611,45.9709,43.7651,22.6762,15.5688,24.3249,79.651
PF3D7_0610200,29.6182,16.6942,12.1024,2.8544,3.3185,14.9624,27.177
PF3D7_0610300,3.2778,0.383,0.795,0,2.125,2.5756,0
PF3D7_0610400,274.8126,687.3816,33526.8231,36591.5567,29152.0881,4818.5357,8755.649
PF3D7_0610500,16.8367,22.3805,21.8999,25.2826,15.6678,21.3677,30.0888
PF3D7_0610600,6.3634,14.912,37.9968,16.9637,18.8989,20.368,17.2396
PF3D7_0610700,42.7042,22.5258,30.2356,5.5664,10.4138,14.3202,10.5994
PF3D7_0610800,172.3774,142.5196,182.4746,34.6462,13.6714,9.6984,25.6403
PF3D7_0610900,80.7018,84.4904,38.3081,8.3362,30.0465,32.1609,70.2661
PF3D7_0611000,2.8996,0.1835,10.6673,5.1026,18.3284,325.5908,17.813
PF3D7_0611100,2.0711,0.6292,13.3885,5.8315,41.4571,51.5457,33.3127
PF3D7_0611200,1.1224,2.463,11.6996,7.3741,14.978,42.7355,3.3432
PF3D7_0611300,4.0863,2.1633,28.9921,3.1378,58.8335,78.3083,6.6388
PF3D7_0611400,8.6676,4.1347,9.4075,2.8294,2.2055,10.1874,5.6122
PF3D7_0611500,1.0602,0.1464,1.9755,1.3569,4.9755,121.9093,9.0433
PF3D7_0611600,5.4519,1.0149,33.4556,34.7636,5.6871,90.4346,93.1322
PF3D7_0611700,198.7389,260.7454,152.9766,26.3766,78.9531,162.804,125.5632
PF3D7_0611800,8.7605,24.0061,19.4688,7.7797,15.8631,69.6767,171.1057
PF3D7_0611900,10.8123,17.0229,64.9338,28.2287,109.7634,240.9727,242.4111
PF3D7_0612000,7.7779,3.4203,41.9522,23.0518,50.457,51.6996,27.4339
PF3D7_0612100,82.4618,33.068,60.8309,15.6573,2.6781,11.0166,12.0676
PF3D7_0612200,4.515,1.162,47.4772,53.0563,32.7847,39.7102,123.5338
PF3D7_0612300,1.462,1.1105,5.9931,1.6465,10.4733,18.7356,7.8382
PF3D7_0612400,2.2022,1.0036,10.3008,5.7872,24.2832,59.3073,15.7427
PF3D7_0612500,3.4225,2.8163,2.2483,3.2121,169.1623,2986.7648,772.1994
PF3D7_0612600,14.9846,20.5204,39.9244,50.3036,13.8127,32.1784,30.8987
PF3D7_0612700,8.499,4.7848,88.7543,62.2167,5.2667,46.8899,50.9263
PF3D7_0612800,6.8282,8.3838,5.8252,3.4236,11.4306,34.7443,22.5666
PF3D7_0612900,253.4996,320.8573,126.4508,36.6497,57.8932,55.4529,161.569
PF3D7_0613000.1,13.1198,6.4992,104.325,20.8789,116.2803,104.8824,19.1138
PF3D7_0613000.2,13.6804,6.5511,107.3766,20.9338,114.9834,106.6028,19.9306
PF3D7_0613000.3,13.7429,7.5515,109.0296,22.2285,121.676,115.9439,19.5957
PF3D7_0613100,44.486,34.1252,79.8603,26.0427,247.3176,145.6096,41.3246
PF3D7_0613200,5.1338,1.2998,47.6657,17.6667,111.1723,112.2983,114.683
PF3D7_0613300,3.0565,0.2786,16.7897,25.9555,0.9788,2.6794,47.1949
PF3D7_0613400,6.0161,14.2032,211.6234,320.9214,250.0887,313.308,250.6236
PF3D7_0613500,2.5,4.4567,10.96,5.2432,4.9717,30.4881,27.3535
PF3D7_0613600,2.1852,0.7405,12.0057,10.6016,4.3917,42.0215,21.6291
PF3D7_0613700,8.7978,17.3824,49.7953,38.1304,14.2149,79.0824,151.0428
PF3D7_0613800,4.7156,1.4597,121.6476,121.4974,19.5681,14.9296,40.0563
PF3D7_0613900,7.4793,2.1963,52.1735,86.6905,1.8379,4.4253,189.8855
PF3D7_0614000,3.7442,3.4815,39.4405,23.2656,11.4255,27.3964,81.3349
PF3D7_0614100,4.1636,2.0331,11.6637,16.2237,6.971,37.525,23.4185
PF3D7_0614200,6.3786,5.0771,6.9253,2.3659,3.9433,17.9827,12.2865
PF3D7_0614300,114.6558,234.6234,332.7609,158.1979,35.4549,23.7234,97.7536
PF3D7_0614400,37.5144,52.2412,27.6445,6.5058,13.6031,68.2848,850.7752
PF3D7_0614500,196.7973,509.5422,379.5273,57.2831,166.6584,129.7787,496.96
PF3D7_0614600,2.1499,0.2148,2.8545,5.4162,11.3844,59.4755,8.3417
PF3D7_0614700,3.2207,0.4368,13.239,23.1566,10.482,72.2085,45.4814
PF3D7_0614800,4.131,20.0339,36.511,9.3944,7.1137,40.4272,81.9888
PF3D7_0614900,2.7595,1.0601,24.8297,16.7005,10.2585,58.4978,98.6323
PF3D7_0615000,24.6176,12.2262,14.5548,1.9993,48.1276,196.9508,145.9413
PF3D7_0615100,7.8753,1.1597,3.2308,3.3938,17.2701,18.8799,51.7
PF3D7_0615200,1.6569,0.3496,4.8619,1.2959,6.6913,115.9138,76.4958
PF3D7_0615300,2.7836,0.8155,12.226,2.7991,11.2274,131.28,23.9851
PF3D7_0615400,28.729,20.5149,38.4526,11.0889,6.8882,18.0617,52.1044
PF3D7_0615500,5.5693,2.4333,116.6758,48.43,5.971,43.9373,191.5716
PF3D7_0615600,20.5419,14.4954,14.8811,3.6414,3.3482,10.6046,14.9373
PF3D7_0615700,35.6825,11.9525,44.727,11.8562,90.1244,172.675,38.6172
PF3D7_0615800,3.6673,5.4821,26.5745,13.7125,6.1815,10.1077,7.0782
PF3D7_0615900,4.9296,17.2594,28.4018,9.8132,8.8041,39.3934,22.9704
PF3D7_0616000,9.3627,40.5477,65.7666,8.656,12.7342,13.4309,30.9045
PF3D7_0616100,15.282,16.9654,18.9046,3.3098,114.9241,116.3677,107.1408
PF3D7_0616200,4.7021,10.6703,56.5286,45.8408,49.9077,30.5656,200.8891
PF3D7_0616300,4.8836,9.1578,10.8277,7.7344,9.968,34.438,10.2275
PF3D7_0616400,3.5603,3.1917,4.0468,1.8067,1.0903,5.4975,4.7164
PF3D7_0616500,3.8295,0.9632,1.0796,1.2139,0.9351,25.8121,150.2471
PF3D7_0616600,2.8348,1.4777,17.1767,7.3555,4.3917,48.2102,272.6746
PF3D7_0616700,2.1537,4.4987,11.1949,0.5684,6.2394,31.6872,39.6917
PF3D7_0616800,8.4657,30.0759,46.8732,14.6392,7.4437,28.3506,29.4836
PF3D7_0616900,9.8439,10.4761,11.9099,1.7785,3.1055,16.2538,44.4505
PF3D7_0617000,40.4112,79.4308,46.0799,3.6285,9.6006,26.4994,18.507
PF3D7_0617100,39.3811,56.322,36.4111,19.1663,7.5269,19.4866,36.9482
PF3D7_0617200,291.6018,248.8708,214.0421,85.9158,44.6934,89.1297,141.8957
PF3D7_0617300,25.5999,5.4748,76.021,34.9893,155.5297,117.7089,106.6006
PF3D7_0617400,41.3339,31.0542,2.5998,4.0497,2.6937,1.3626,2.142
PF3D7_0617500,4.2407,0.1651,5.0574,0,25.8888,25.6478,7.2871
PF3D7_0617600,2.7561,0.5233,7.6044,0,3.0244,0.3199,0
PF3D7_0617700,4.5067,0.1592,0.7435,0,1.4353,0.5839,0
PF3D7_0617800,443.1918,892.471,25808.6038,12644.8007,12666.4542,8047.6954,52062.4997
PF3D7_0617900,1734.7228,1776.0414,5015.1381,16903.0981,9191.502,7760.3662,7070.561
PF3D7_0618000,3.2348,0.6972,35.873,46.6466,3.5459,5.1147,37.4977
PF3D7_0618100,3.4608,2.3801,7.7792,4.7404,2.3156,14.5926,20.0592
